  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.495    1.0493     0.406     0.272     0.009     0.000     0.000
    0.472    1.0433     0.411     0.272     0.008     0.000     0.000
    0.450    1.0405     0.649     0.141     0.013     0.000     0.000
    0.428    1.0474     0.643     0.131     0.015     0.000     0.000
    0.406    1.0656     0.692     0.127     0.007     0.000     0.000
    0.384    1.0684     0.684     0.132     0.008     0.000     0.000
    0.362    1.0694     0.680     0.135     0.008     0.000     0.000
    0.362    1.0694     0.678     0.134     0.008     0.000     0.000
    0.351    1.0687     0.680     0.126     0.002     0.000     0.000
    0.340    1.0680     0.685     0.126     0.000     0.000     0.000
    0.329    1.0671     0.688     0.124     0.001     0.000     0.000
    0.318    1.0564     0.624     0.131     0.014     0.000     0.000
    0.307    1.0484     0.633     0.130     0.013     0.000     0.000
    0.296    1.0397     0.634     0.126     0.014     0.000     0.000
    0.285    1.0318     0.625     0.125     0.022     0.000     0.000
    0.274    1.0235     0.632     0.120     0.021     0.000     0.000
    0.263    1.0200     0.658     0.130     0.009     0.000     0.000
    0.252    1.0266     0.669     0.137     0.004     0.000     0.000
    0.241    1.0327     0.670     0.131     0.006     0.000     0.000
    0.230    1.0384     0.676     0.131     0.005     0.000     0.000
    0.230    1.0384     0.676     0.131     0.005     0.000     0.000
    0.210    1.0358     0.680     0.128     0.006     0.000     0.000
    0.191    1.0285     0.535     0.092     0.085     0.000     0.000
    0.172    1.0255     0.521     0.119     0.066     0.000     0.000
    0.153    1.0348     0.568     0.142     0.046     0.000     0.000
    0.134    1.0359     0.623     0.152     0.025     0.000     0.000
    0.115    1.0303     0.659     0.152     0.010     0.000     0.000
    0.096    1.0236     0.562     0.156     0.020     0.000     0.000
    0.077    1.0134     0.547     0.147     0.030     0.000     0.000
    0.057    1.0079     0.522     0.130     0.057     0.000     0.000
    0.038    1.0015     0.463     0.104     0.096     0.000     0.000
    0.019    0.9934     0.423     0.248     0.009     0.000     0.000
    0.000    0.9851     0.431     0.240     0.010     0.000     0.000
 
# Band-Index  315
    0.000    0.9867     0.433     0.239     0.011     0.000     0.000
    0.019    1.0039     0.422     0.248     0.014     0.000     0.000
    0.038    1.0118     0.440     0.089     0.117     0.000     0.000
    0.057    1.0086     0.431     0.230     0.022     0.000     0.000
    0.077    1.0160     0.415     0.260     0.009     0.000     0.000
    0.096    1.0250     0.553     0.145     0.038     0.000     0.000
    0.115    1.0395     0.578     0.142     0.028     0.000     0.000
    0.134    1.0445     0.674     0.132     0.008     0.000     0.000
    0.153    1.0414     0.427     0.264     0.008     0.000     0.000
    0.172    1.0450     0.397     0.283     0.007     0.000     0.000
    0.191    1.0479     0.392     0.291     0.008     0.000     0.000
    0.210    1.0498     0.391     0.291     0.008     0.000     0.000
    0.230    1.0504     0.392     0.293     0.008     0.000     0.000
    0.230    1.0504     0.392     0.291     0.008     0.000     0.000
    0.241    1.0436     0.675     0.137     0.004     0.000     0.000
    0.252    1.0482     0.673     0.137     0.004     0.000     0.000
    0.263    1.0524     0.669     0.140     0.004     0.000     0.000
    0.274    1.0539     0.689     0.125     0.016     0.000     0.000
    0.285    1.0457     0.690     0.125     0.016     0.000     0.000
    0.296    1.0403     0.642     0.134     0.014     0.000     0.000
    0.307    1.0485     0.626     0.126     0.020     0.000     0.000
    0.318    1.0611     0.535     0.072     0.093     0.000     0.000
    0.329    1.0674     0.561     0.079     0.081     0.000     0.000
    0.340    1.0797     0.609     0.063     0.076     0.000     0.000
    0.351    1.0884     0.674     0.061     0.058     0.000     0.000
    0.362    1.0918     0.706     0.062     0.050     0.000     0.000
    0.362    1.0918     0.704     0.062     0.050     0.000     0.000
    0.384    1.0852     0.642     0.063     0.063     0.000     0.000
    0.406    1.0664     0.516     0.090     0.084     0.000     0.000
    0.428    1.0485     0.558     0.126     0.057     0.000     0.000
    0.450    1.0551     0.633     0.146     0.016     0.000     0.000
    0.472    1.0514     0.663     0.081     0.045     0.000     0.000
    0.495    1.0503     0.660     0.146     0.011     0.000     0.000
    0.517    1.0550     0.689     0.139     0.005     0.000     0.000
    0.539    1.0434     0.619     0.086     0.064     0.000     0.000
    0.561    1.0311     0.538     0.081     0.090     0.000     0.000
    0.583    1.0259     0.417     0.250     0.012     0.000     0.000
    0.605    1.0041     0.419     0.252     0.009     0.000     0.000
    0.627    0.9867     0.435     0.239     0.011     0.000     0.000
 
# Band-Index  316
    0.627    1.0440     0.293     0.059     0.190     0.000     0.000
    0.605    1.0213     0.351     0.066     0.162     0.000     0.000
    0.583    1.0262     0.432     0.088     0.122     0.000     0.000
    0.561    1.0370     0.431     0.235     0.023     0.000     0.000
    0.539    1.0482     0.418     0.259     0.008     0.000     0.000
    0.517    1.0557     0.542     0.149     0.037     0.000     0.000
    0.495    1.0506     0.573     0.140     0.030     0.000     0.000
    0.472    1.0579     0.678     0.133     0.012     0.000     0.000
    0.450    1.0631     0.417     0.270     0.008     0.000     0.000
    0.428    1.0661     0.394     0.283     0.009     0.000     0.000
    0.406    1.0678     0.391     0.285     0.009     0.000     0.000
    0.384    1.0872     0.388     0.286     0.009     0.000     0.000
    0.362    1.0938     0.389     0.288     0.010     0.000     0.000
    0.362    1.0938     0.390     0.290     0.009     0.000     0.000
    0.351    1.0924     0.386     0.289     0.010     0.000     0.000
    0.340    1.0858     0.679     0.131     0.016     0.000     0.000
    0.329    1.0750     0.683     0.125     0.016     0.000     0.000
    0.318    1.0658     0.668     0.139     0.004     0.000     0.000
    0.307    1.0641     0.666     0.139     0.005     0.000     0.000
    0.296    1.0619     0.666     0.139     0.004     0.000     0.000
    0.285    1.0593     0.664     0.138     0.004     0.000     0.000
    0.274    1.0561     0.666     0.136     0.003     0.000     0.000
    0.263    1.0620     0.585     0.064     0.083     0.000     0.000
    0.252    1.0699     0.654     0.060     0.059     0.000     0.000
    0.241    1.0723     0.705     0.058     0.046     0.000     0.000
    0.230    1.0512     0.708     0.055     0.043     0.000     0.000
    0.230    1.0512     0.708     0.055     0.043     0.000     0.000
    0.210    1.0506     0.629     0.062     0.073     0.000     0.000
    0.191    1.0487     0.650     0.116     0.023     0.000     0.000
    0.172    1.0457     0.699     0.118     0.006     0.000     0.000
    0.153    1.0419     0.687     0.085     0.031     0.000     0.000
    0.134    1.0446     0.621     0.151     0.019     0.000     0.000
    0.115    1.0398     0.593     0.155     0.015     0.000     0.000
    0.096    1.0255     0.696     0.133     0.004     0.000     0.000
    0.077    1.0170     0.628     0.088     0.055     0.000     0.000
    0.057    1.0096     0.547     0.079     0.093     0.000     0.000
    0.038    1.0129     0.420     0.193     0.054     0.000     0.000
    0.019    1.0281     0.367     0.075     0.153     0.000     0.000
    0.000    1.0440     0.291     0.059     0.192     0.000     0.000
 
# Band-Index  317
    0.000    1.0445     0.285     0.053     0.192     0.000     0.000
    0.019    1.0297     0.334     0.065     0.168     0.000     0.000
    0.038    1.0277     0.411     0.257     0.013     0.000     0.000
    0.057    1.0553     0.404     0.273     0.013     0.000     0.000
    0.077    1.0616     0.734     0.112     0.008     0.000     0.000
    0.096    1.0577     0.731     0.120     0.008     0.000     0.000
    0.115    1.0519     0.711     0.127     0.003     0.000     0.000
    0.134    1.0540     0.589     0.146     0.022     0.000     0.000
    0.153    1.0663     0.607     0.145     0.018     0.000     0.000
    0.172    1.0754     0.629     0.141     0.017     0.000     0.000
    0.191    1.0811     0.650     0.133     0.016     0.000     0.000
    0.210    1.0840     0.663     0.131     0.016     0.000     0.000
    0.230    1.0848     0.671     0.125     0.015     0.000     0.000
    0.230    1.0848     0.668     0.128     0.015     0.000     0.000
    0.241    1.0775     0.674     0.128     0.016     0.000     0.000
    0.252    1.0946     0.381     0.294     0.010     0.000     0.000
    0.263    1.1036     0.672     0.118     0.016     0.000     0.000
    0.274    1.1068     0.740     0.092     0.013     0.000     0.000
    0.285    1.1062     0.762     0.074     0.020     0.000     0.000
    0.296    1.1047     0.753     0.066     0.026     0.000     0.000
    0.307    1.1031     0.746     0.057     0.030     0.000     0.000
    0.318    1.1014     0.745     0.050     0.037     0.000     0.000
    0.329    1.0997     0.736     0.050     0.037     0.000     0.000
    0.340    1.0979     0.727     0.051     0.040     0.000     0.000
    0.351    1.0963     0.726     0.052     0.043     0.000     0.000
    0.362    1.0960     0.737     0.065     0.038     0.000     0.000
    0.362    1.0960     0.737     0.066     0.038     0.000     0.000
    0.384    1.0911     0.702     0.058     0.046     0.000     0.000
    0.406    1.0835     0.699     0.062     0.049     0.000     0.000
    0.428    1.0755     0.698     0.062     0.044     0.000     0.000
    0.450    1.0680     0.715     0.091     0.017     0.000     0.000
    0.472    1.0661     0.735     0.106     0.000     0.000     0.000
    0.495    1.0661     0.749     0.110     0.000     0.000     0.000
    0.517    1.0608     0.664     0.097     0.041     0.000     0.000
    0.539    1.0599     0.717     0.137     0.000     0.000     0.000
    0.561    1.0519     0.406     0.268     0.008     0.000     0.000
    0.583    1.0277     0.434     0.146     0.083     0.000     0.000
    0.605    1.0336     0.340     0.066     0.166     0.000     0.000
    0.627    1.0445     0.287     0.054     0.191     0.000     0.000
 
# Band-Index  318
    0.627    1.0566     0.455     0.058     0.131     0.000     0.000
    0.605    1.0490     0.447     0.069     0.131     0.000     0.000
    0.583    1.0364     0.516     0.077     0.105     0.000     0.000
    0.561    1.0530     0.658     0.094     0.044     0.000     0.000
    0.539    1.0607     0.736     0.114     0.008     0.000     0.000
    0.517    1.0639     0.731     0.121     0.002     0.000     0.000
    0.495    1.0786     0.707     0.125     0.005     0.000     0.000
    0.472    1.0955     0.586     0.144     0.021     0.000     0.000
    0.450    1.1099     0.607     0.143     0.020     0.000     0.000
    0.428    1.1206     0.624     0.141     0.019     0.000     0.000
    0.406    1.1269     0.644     0.137     0.017     0.000     0.000
    0.384    1.1303     0.664     0.130     0.017     0.000     0.000
    0.362    1.1311     0.669     0.132     0.016     0.000     0.000
    0.362    1.1311     0.669     0.129     0.015     0.000     0.000
    0.351    1.1310     0.664     0.133     0.016     0.000     0.000
    0.340    1.1305     0.661     0.129     0.016     0.000     0.000
    0.329    1.1291     0.789     0.076     0.007     0.000     0.000
    0.318    1.1267     0.689     0.113     0.021     0.000     0.000
    0.307    1.1236     0.647     0.130     0.026     0.000     0.000
    0.296    1.1199     0.638     0.126     0.028     0.000     0.000
    0.285    1.1157     0.634     0.123     0.028     0.000     0.000
    0.274    1.1119     0.633     0.125     0.029     0.000     0.000
    0.263    1.1110     0.638     0.129     0.030     0.000     0.000
    0.252    1.0980     0.636     0.125     0.032     0.000     0.000
    0.241    1.0916     0.638     0.128     0.033     0.000     0.000
    0.230    1.0848     0.638     0.127     0.035     0.000     0.000
    0.230    1.0848     0.638     0.127     0.035     0.000     0.000
    0.210    1.0840     0.642     0.122     0.030     0.000     0.000
